State	Up	Down	Left	Right
(3, 8, 2, 11)	-122.94359252021246	-104.89182963754352	-120.16228763540673	-103.82910312140365
(3, 8, 2, 12)	0	0	0	0
(3, 8, 2, 13)	0	0	0	0
(3, 8, 3, 0)	0	0	0	0
(3, 8, 3, 1)	-552.331233212414	-551.0685334584887	-551.4781258586966	-550.8093305863364
(3, 8, 3, 2)	-550.0583983472643	-551.4340062774197	-563.2130660944543	-552.9972610733101
(3, 8, 3, 3)	0	0	0	0
(3, 8, 3, 4)	-436.07199069922626	-436.5079932842756	-436.7827315722511	-437.1865556490238
(3, 8, 3, 5)	-365.8246411732559	-333.00609484329846	-333.62458629754093	-333.6482375278153
(3, 8, 3, 6)	0	0	0	0
(3, 8, 3, 7)	-724.74616815419	-121.30661921909056	-121.64764708510573	-123.00501374988197
(3, 8, 3, 8)	0	0	0	0
(3, 8, 3, 9)	-43.4043582278871	-146.63866000047574	-162.5357861196216	259.94587730017184
(3, 8, 3, 10)	-140.81203817563966	-133.53165577456153	-116.66796341657361	-124.36633368299798
(3, 8, 3, 11)	0	0	0	0
(3, 8, 3, 12)	0	0	0	0
(3, 8, 3, 13)	0	-0.6000000000000001	0	0
(3, 8, 4, 0)	0	0	0	0
(3, 8, 4, 1)	-576.3607538672524	-576.8360469593981	-582.1064279361339	-576.8119338472972
(3, 8, 4, 2)	-633.0367152468192	-633.5007608442952	-656.064706531957	-634.2156234392294
(3, 8, 4, 3)	0	0	0	0
(3, 8, 4, 4)	-453.781388438568	-453.5950288009321	-491.4753161073264	-453.3353069586588
(3, 8, 4, 5)	-274.6181706386409	-254.94348219677622	-254.2196667553742	-255.50242892705876
(3, 8, 4, 6)	-236.41526484119328	-237.09734597399174	-266.9415469667777	-237.5807985512148
(3, 8, 4, 7)	-166.6756845454775	-167.10341631909571	-167.8748853592576	-167.05486500211939
(3, 8, 4, 8)	124.03014496863022	-134.01651345286268	-168.6219973793498	-158.99665005744228
(3, 8, 4, 9)	143.5244762187486	215.64813480952654	159.1365230637915	231.6841365657192
(3, 8, 4, 10)	-202.9977048821144	-174.71082374817328	-197.2792677397131	219.7775088385572
(3, 8, 4, 11)	0	0	0	0
(3, 8, 4, 12)	0	0	0	0
(3, 8, 4, 13)	0	0	0	0
(3, 8, 5, 0)	0	0	0	0
(3, 8, 5, 1)	0	0	0	0
(3, 8, 5, 2)	0	0	0	0
(3, 8, 5, 3)	0	0	0	0
(3, 8, 5, 4)	0	0	0	0
(3, 8, 5, 5)	0	0	0	0
(3, 8, 5, 6)	0	0	0	0
(3, 8, 5, 7)	0	0	0	0
(3, 8, 5, 8)	0	0	0	0
(3, 8, 5, 9)	0	0	0	0
(3, 8, 5, 10)	0	0	0	0
(3, 8, 5, 11)	0	0	0	0
(3, 8, 5, 12)	0	0	0	0
(3, 8, 5, 13)	0	0	0	0
(3, 9, 0, 0)	0	0	0	0
(3, 9, 0, 1)	0	0	0	0
(3, 9, 0, 2)	0	0	0	0
(3, 9, 0, 3)	0	0	0	0
(3, 9, 0, 4)	0	0	0	0
(3, 9, 0, 5)	0	0	0	0
(3, 9, 0, 6)	0	0	0	0
(3, 9, 0, 7)	0	0	0	0
(3, 9, 0, 8)	0	0	0	0
(3, 9, 0, 9)	0	0	0	0
(3, 9, 0, 10)	0	0	0	0
(3, 9, 0, 11)	0	0	0	0
(3, 9, 0, 12)	0	0	0	0
(3, 9, 0, 13)	0	0	0	0
(3, 9, 1, 0)	0	0	0	0
(3, 9, 1, 1)	-533.0673043920099	-533.0464353123957	-534.2753289419688	-533.5753719470001
(3, 9, 1, 2)	-523.1339871420583	-524.2081008140902	-523.0536115921851	-524.6195935972994
(3, 9, 1, 3)	-550.3693562021092	-548.5197959338582	-548.3074226229245	-552.3955842026942
(3, 9, 1, 4)	-473.9079135743112	-473.0521994535259	-475.11683757995115	-474.2810050297738
(3, 9, 1, 5)	-508.97294219341165	-508.55876876484564	-509.2615623126892	-509.0432873545335
(3, 9, 1, 6)	0	0	0	0
(3, 9, 1, 7)	0	0	0	0
(3, 9, 1, 8)	-148.251840606487	-147.75041667371192	-148.0130143172368	-148.14274914073542
(3, 9, 1, 9)	557.1431405811413	231.1249699809231	243.6165740011878	214.03177728345167
(3, 9, 1, 10)	434.31101897780826	359.1602070767144	642.1498261228849	260.89977926818005
(3, 9, 1, 11)	-24.92264594040497	-43.10924120988874	90.36892457637123	-25.398051998457024
(3, 9, 1, 12)	-17.882913580202423	-17.998649200702634	-2.3798020919168774	-18.62815968925305
(3, 9, 1, 13)	-2.0900000000000003	-1.8090000000000002	-1.8090000000000002	-2.0900000000000003
(3, 9, 2, 0)	0	0	0	0
(3, 9, 2, 1)	-583.9331378527495	-583.581094228846	-583.9331852234653	-583.2155103449244
(3, 9, 2, 2)	-540.9023859631849	-540.8445602277599	-540.8118449489662	-544.5379408093851
(3, 9, 2, 3)	0	0	0	0
(3, 9, 2, 4)	-454.0553340059297	-479.0928279083757	-453.2014881334912	-452.76985381983144
(3, 9, 2, 5)	-372.6366698865843	-372.8475263225621	-372.00601722575374	-372.30856360537274
(3, 9, 2, 6)	0	0	0	0
(3, 9, 2, 7)	0	0	0	0
(3, 9, 2, 8)	-146.70460524291158	-145.37386531704124	-171.0954711717589	-145.88026404228415
(3, 9, 2, 9)	226.55595467390972	31.84141504187449	305.9891406710804	228.05562137412792
(3, 9, 2, 10)	328.3692417010186	561.9512602420682	285.45210879032805	347.6267949704412
(3, 9, 2, 11)	-108.77602409870596	-108.66207099044156	-109.51862784463512	-109.02296703593369
(3, 9, 2, 12)	0	0	0	0
(3, 9, 2, 13)	0	0	0	0
(3, 9, 3, 0)	0	0	0	0
(3, 9, 3, 1)	-547.2969767890224	-548.5271193987469	-547.2287734584471	-548.971896389485
(3, 9, 3, 2)	-548.2105642429501	-546.9126108879982	-547.0208474781923	-547.226322174397
(3, 9, 3, 3)	0	0	0	0
(3, 9, 3, 4)	-434.79405711950216	-462.3526027669898	-434.51118585216216	-436.0288265022243
(3, 9, 3, 5)	-334.17179739083394	-338.87793928280024	-332.4566940235608	-333.3055436272547
(3, 9, 3, 6)	0	0	0	0
(3, 9, 3, 7)	-186.73672367808334	-174.69796497618586	-136.1811395275543	-136.6416530091147
(3, 9, 3, 8)	-131.27149726629804	-141.1819098481321	-141.58111264349648	-142.27686046461014
(3, 9, 3, 9)	0	0	0	0
(3, 9, 3, 10)	-82.57743493052612	-837.394323918351	-82.45232989100703	-87.15049774051816
(3, 9, 3, 11)	0	0	0	0
(3, 9, 3, 12)	0	0	0	0
(3, 9, 3, 13)	-0.7000000000000001	0	-0.7000000000000001	-0.7000000000000001
(3, 9, 4, 0)	0	0	0	0
(3, 9, 4, 1)	-570.3383568779133	-567.8321384653277	-567.8987709604967	-567.9531973177245
(3, 9, 4, 2)	-631.6138714313241	-645.3818033898925	-631.1163087391108	-631.1074468984514
(3, 9, 4, 3)	0	0	0	0
(3, 9, 4, 4)	-451.59600888800117	-469.34965751336466	-452.1430016873526	-451.9278125516751
(3, 9, 4, 5)	-252.39265138681785	-251.91102213158499	-252.6033716348719	-252.44613690068587
(3, 9, 4, 6)	-234.78118363876666	-269.4615298719254	-234.53469033064425	-235.43113544309594
(3, 9, 4, 7)	-164.86903650601718	-206.0116570163035	-164.6940882219389	-164.05842418601245
(3, 9, 4, 8)	-136.4422588037781	-169.44345134749574	-155.2411397408945	-85.48859789468233
(3, 9, 4, 9)	277.123761542143	-182.37267884633195	-147.92457563899643	-101.75574755479226
(3, 9, 4, 10)	121.35618337466465	-190.21249960005048	-177.10205651307666	-87.15598225921369
(3, 9, 4, 11)	0	0	0	0
(3, 9, 4, 12)	0	0	0	0
(3, 9, 4, 13)	0	0	0	0
(3, 9, 5, 0)	0	0	0	0
(3, 9, 5, 1)	0	0	0	0
(3, 9, 5, 2)	0	0	0	0
(3, 9, 5, 3)	0	0	0	0
(3, 9, 5, 4)	0	0	0	0
(3, 9, 5, 5)	0	0	0	0
(3, 9, 5, 6)	0	0	0	0
(3, 9, 5, 7)	0	0	0	0
(3, 9, 5, 8)	0	0	0	0
(3, 9, 5, 9)	0	0	0	0
(3, 9, 5, 10)	0	0	0	0
(3, 9, 5, 11)	0	0	0	0
(3, 9, 5, 12)	0	0	0	0
(3, 9, 5, 13)	0	0	0	0
(3, 10, 0, 0)	0	0	0	0
(3, 10, 0, 1)	0	0	0	0
(3, 10, 0, 2)	0	0	0	0
(3, 10, 0, 3)	0	0	0	0
(3, 10, 0, 4)	0	0	0	0
(3, 10, 0, 5)	0	0	0	0
(3, 10, 0, 6)	0	0	0	0
(3, 10, 0, 7)	0	0	0	0
(3, 10, 0, 8)	0	0	0	0
(3, 10, 0, 9)	0	0	0	0
(3, 10, 0, 10)	0	0	0	0
(3, 10, 0, 11)	0	0	0	0
(3, 10, 0, 12)	0	0	0	0
(3, 10, 0, 13)	0	0	0	0
(3, 10, 1, 0)	0	0	0	0
(3, 10, 1, 1)	-529.923438054387	-629.731737308	-531.1110006666107	-530.6877167701898
(3, 10, 1, 2)	-519.2157283004402	-814.7556984708901	-517.7777985804489	-519.3797672149301
(3, 10, 1, 3)	-540.9345163357549	-899.5055056992571	-538.3293367178946	-571.4219758924731
(3, 10, 1, 4)	-466.3865807440443	-832.6213366993419	-466.78902497651086	-465.831279001968
(3, 10, 1, 5)	-502.14509681558474	-954.0969647298879	-502.03345755954626	-502.9419539969945
(3, 10, 1, 6)	0	0	0	0
(3, 10, 1, 7)	0	0	0	0
(3, 10, 1, 8)	-150.82627582946182	-475.118826	-150.8616284610035	-165.2085164819647
(3, 10, 1, 9)	140.6552975546015	-875.2938061714932	289.17509559341056	-101.81726201051461
(3, 10, 1, 10)	313.4071963247736	-778.9443962048938	536.0081109812095	66.99208295067919
(3, 10, 1, 11)	-18.731235272038372	-412.7860800000001	516.2261182902375	-26.058797954485822
(3, 10, 1, 12)	-20.242428084450616	-273.16800000000006	203.2301245547539	-20.461656497163446
(3, 10, 1, 13)	-2.9971	-100.80000000000001	-2.708734504158959	-2.8189
(3, 10, 2, 0)	0	0	0	0
(3, 10, 2, 1)	-577.1923240739478	-854.8921157614211	-575.5716350108904	-577.294784390841
(3, 10, 2, 2)	-536.92547612746	-834.2507326615715	-536.2768644304017	-535.1696956979018
(3, 10, 2, 3)	0	0	0	0
(3, 10, 2, 4)	-441.25824298712337	-809.991045263458	-440.1008931962644	-439.20563148544807
(3, 10, 2, 5)	-371.5267371939993	-698.5408131803799	-371.2675466947967	-387.1933064321768
(3, 10, 2, 6)	0	0	0	0
(3, 10, 2, 7)	0	0	0	0
(3, 10, 2, 8)	-128.75608116485736	-527.9635372	-127.68287192754374	-128.43569793198753
(3, 10, 2, 9)	313.5929691447451	-1007.7592834531932	102.21854134989232	142.2383838495282
(3, 10, 2, 10)	505.28329315801204	-1007.9999094669846	602.7108958512243	480.69587832634267
(3, 10, 2, 11)	-108.76790099944512	-775.8594679030924	-109.63166725623476	-117.55319012987351
(3, 10, 2, 12)	0	0	0	0
(3, 10, 2, 13)	0	0	0	0
(3, 10, 3, 0)	0	0	0	0
(3, 10, 3, 1)	-544.9254281737188	-813.1674807350795	-544.7797543748835	-580.1029854007306
(3, 10, 3, 2)	-540.4624319795605	-762.2213123447762	-538.2918995956595	-539.7012582942368
(3, 10, 3, 3)	0	0	0	0
(3, 10, 3, 4)	-424.1786670518666	-808.4028275276473	-425.4683301339106	-455.25432187022886
(3, 10, 3, 5)	-319.18927829253107	-783.5717886575962	-319.1370703701636	-320.3350651759062
(3, 10, 3, 6)	0	0	0	0
(3, 10, 3, 7)	-125.52180325408106	-576.36718348	-124.64439871770479	-155.41256836792283
(3, 10, 3, 8)	-138.47890880360453	-724.74616815419	-138.12500728607296	-137.70189756596616
(3, 10, 3, 9)	-122.80737087625377	-472.3074720000001	-118.56441669311218	237.51192423480384
(3, 10, 3, 10)	0	0	0	0
(3, 10, 3, 11)	0	0	0	0
(3, 10, 3, 12)	0	0	0	0
(3, 10, 3, 13)	-0.6000000000000001	0	0	0
(3, 10, 4, 0)	0	0	0	0
(3, 10, 4, 1)	-562.4264955520904	-834.2507326615715	-563.4699578065101	-563.5130786018749
(3, 10, 4, 2)	-623.8171611174724	-968.5138719046038	-624.2546039280828	-630.5046965036836
(3, 10, 4, 3)	0	0	0	0
(3, 10, 4, 4)	-443.94231332774706	-848.2262902973944	-442.58593112979594	-442.17031699564035
(3, 10, 4, 5)	-245.9654521545482	-827.7331488126529	-245.8546588367325	-278.21935048782507
(3, 10, 4, 6)	-228.1459258336958	-660.4400617386	-228.14993806055065	-227.4932304393632
(3, 10, 4, 7)	-159.35682445996997	-619.930465132	-159.31281377319752	-159.01007826723102
(3, 10, 4, 8)	-147.73301689586071	-473.2445900000001	-148.94576202354017	-163.7952223580291
(3, 10, 4, 9)	-109.31673860472229	-617.4801470880001	-146.31382412180403	-149.20711887331467
(3, 10, 4, 10)	-173.50074736851178	-798.8735211127832	-172.81929614796897	-173.0818591312969
(3, 10, 4, 11)	0	0	0	0
(3, 10, 4, 12)	0	0	0	0
(3, 10, 4, 13)	0	0	0	0
(3, 10, 5, 0)	0	0	0	0
(3, 10, 5, 1)	0	0	0	0
(3, 10, 5, 2)	0	0	0	0
(3, 10, 5, 3)	0	0	0	0
(3, 10, 5, 4)	0	0	0	0
(3, 10, 5, 5)	0	0	0	0
(3, 10, 5, 6)	0	0	0	0
(3, 10, 5, 7)	0	0	0	0
(3, 10, 5, 8)	0	0	0	0
(3, 10, 5, 9)	0	0	0	0
(3, 10, 5, 10)	0	0	0	0
(3, 10, 5, 11)	0	0	0	0
(3, 10, 5, 12)	0	0	0	0
(3, 10, 5, 13)	0	0	0	0
(3, 11, 0, 0)	0	0	0	0
(3, 11, 0, 1)	0	0	0	0
(3, 11, 0, 2)	0	0	0	0
(3, 11, 0, 3)	0	0	0	0
(3, 11, 0, 4)	0	0	0	0
(3, 11, 0, 5)	0	0	0	0
(3, 11, 0, 6)	0	0	0	0
(3, 11, 0, 7)	0	0	0	0
(3, 11, 0, 8)	0	0	0	0
(3, 11, 0, 9)	0	0	0	0
(3, 11, 0, 10)	0	0	0	0
(3, 11, 0, 11)	0	0	0	0
(3, 11, 0, 12)	0	0	0	0
(3, 11, 0, 13)	0	0	0	0
(3, 11, 1, 0)	0	0	0	0
(3, 11, 1, 1)	0	0	0	0
(3, 11, 1, 2)	0	0	0	0
(3, 11, 1, 3)	0	0	0	0
(3, 11, 1, 4)	0	0	0	0
(3, 11, 1, 5)	0	0	0	0
(3, 11, 1, 6)	0	0	0	0
(3, 11, 1, 7)	0	0	0	0
(3, 11, 1, 8)	0	0	0	0
(3, 11, 1, 9)	0	0	0	0
(3, 11, 1, 10)	0	0	0	0
(3, 11, 1, 11)	0	0	0	0
(3, 11, 1, 12)	0	0	0	0
(3, 11, 1, 13)	0	0	0	0
(3, 11, 2, 0)	0	0	0	0
(3, 11, 2, 1)	0	0	0	0
(3, 11, 2, 2)	0	0	0	0
(3, 11, 2, 3)	0	0	0	0
(3, 11, 2, 4)	0	0	0	0
(3, 11, 2, 5)	0	0	0	0
(3, 11, 2, 6)	0	0	0	0
(3, 11, 2, 7)	0	0	0	0
(3, 11, 2, 8)	0	0	0	0
(3, 11, 2, 9)	0	0	0	0
(3, 11, 2, 10)	0	0	0	0
(3, 11, 2, 11)	0	0	0	0
(3, 11, 2, 12)	0	0	0	0
(3, 11, 2, 13)	0	0	0	0
(3, 11, 3, 0)	0	0	0	0
(3, 11, 3, 1)	0	0	0	0
(3, 11, 3, 2)	0	0	0	0
(3, 11, 3, 3)	0	0	0	0
(3, 11, 3, 4)	0	0	0	0
(3, 11, 3, 5)	0	0	0	0
(3, 11, 3, 6)	0	0	0	0
(3, 11, 3, 7)	0	0	0	0
(3, 11, 3, 8)	0	0	0	0
(3, 11, 3, 9)	0	0	0	0
(3, 11, 3, 10)	0	0	0	0
(3, 11, 3, 11)	0	0	0	0
(3, 11, 3, 12)	0	0	0	0
(3, 11, 3, 13)	0	0	0	0
(3, 11, 4, 0)	0	0	0	0
(3, 11, 4, 1)	0	0	0	0
(3, 11, 4, 2)	0	0	0	0
(3, 11, 4, 3)	0	0	0	0
(3, 11, 4, 4)	0	0	0	0
(3, 11, 4, 5)	0	0	0	0
(3, 11, 4, 6)	0	0	0	0
(3, 11, 4, 7)	0	0	0	0
(3, 11, 4, 8)	0	0	0	0
(3, 11, 4, 9)	0	0	0	0
(3, 11, 4, 10)	0	0	0	0
(3, 11, 4, 11)	0	0	0	0
(3, 11, 4, 12)	0	0	0	0
(3, 11, 4, 13)	0	0	0	0
(3, 11, 5, 0)	0	0	0	0
(3, 11, 5, 1)	0	0	0	0
(3, 11, 5, 2)	0	0	0	0
(3, 11, 5, 3)	0	0	0	0
(3, 11, 5, 4)	0	0	0	0
(3, 11, 5, 5)	0	0	0	0
(3, 11, 5, 6)	0	0	0	0
(3, 11, 5, 7)	0	0	0	0
(3, 11, 5, 8)	0	0	0	0
(3, 11, 5, 9)	0	0	0	0
(3, 11, 5, 10)	0	0	0	0
(3, 11, 5, 11)	0	0	0	0
(3, 11, 5, 12)	0	0	0	0
(3, 11, 5, 13)	0	0	0	0
(3, 12, 0, 0)	0	0	0	0
(3, 12, 0, 1)	0	0	0	0
(3, 12, 0, 2)	0	0	0	0
(3, 12, 0, 3)	0	0	0	0
(3, 12, 0, 4)	0	0	0	0
(3, 12, 0, 5)	0	0	0	0
(3, 12, 0, 6)	0	0	0	0
(3, 12, 0, 7)	0	0	0	0
(3, 12, 0, 8)	0	0	0	0
(3, 12, 0, 9)	0	0	0	0
(3, 12, 0, 10)	0	0	0	0
(3, 12, 0, 11)	0	0	0	0
(3, 12, 0, 12)	0	0	0	0
(3, 12, 0, 13)	0	0	0	0
(3, 12, 1, 0)	0	0	0	0
(3, 12, 1, 1)	0	0	0	0
(3, 12, 1, 2)	0	0	0	0
(3, 12, 1, 3)	0	0	0	0
(3, 12, 1, 4)	0	0	0	0
(3, 12, 1, 5)	0	0	0	0
(3, 12, 1, 6)	0	0	0	0
(3, 12, 1, 7)	0	0	0	0
(3, 12, 1, 8)	0	0	0	0
(3, 12, 1, 9)	0	0	0	0
(3, 12, 1, 10)	0	0	0	0
(3, 12, 1, 11)	0	0	0	0
(3, 12, 1, 12)	0	0	0	0
(3, 12, 1, 13)	0	0	0	0
(3, 12, 2, 0)	0	0	0	0
(3, 12, 2, 1)	0	0	0	0
(3, 12, 2, 2)	0	0	0	0
(3, 12, 2, 3)	0	0	0	0
(3, 12, 2, 4)	0	0	0	0
(3, 12, 2, 5)	0	0	0	0
(3, 12, 2, 6)	0	0	0	0
(3, 12, 2, 7)	0	0	0	0
(3, 12, 2, 8)	0	0	0	0
(3, 12, 2, 9)	0	0	0	0
(3, 12, 2, 10)	0	0	0	0
(3, 12, 2, 11)	0	0	0	0
(3, 12, 2, 12)	0	0	0	0
(3, 12, 2, 13)	0	0	0	0
(3, 12, 3, 0)	0	0	0	0
(3, 12, 3, 1)	0	0	0	0
(3, 12, 3, 2)	0	0	0	0
(3, 12, 3, 3)	0	0	0	0
(3, 12, 3, 4)	0	0	0	0
(3, 12, 3, 5)	0	0	0	0
(3, 12, 3, 6)	0	0	0	0
(3, 12, 3, 7)	0	0	0	0
(3, 12, 3, 8)	0	0	0	0
(3, 12, 3, 9)	0	0	0	0
(3, 12, 3, 10)	0	0	0	0
(3, 12, 3, 11)	0	0	0	0
(3, 12, 3, 12)	0	0	0	0
(3, 12, 3, 13)	0	0	0	0
(3, 12, 4, 0)	0	0	0	0
(3, 12, 4, 1)	0	0	0	0
(3, 12, 4, 2)	0	0	0	0
(3, 12, 4, 3)	0	0	0	0
(3, 12, 4, 4)	0	0	0	0
(3, 12, 4, 5)	0	0	0	0
(3, 12, 4, 6)	0	0	0	0
(3, 12, 4, 7)	0	0	0	0
(3, 12, 4, 8)	0	0	0	0
(3, 12, 4, 9)	0	0	0	0
(3, 12, 4, 10)	0	0	0	0
(3, 12, 4, 11)	0	0	0	0
(3, 12, 4, 12)	0	0	0	0
(3, 12, 4, 13)	0	0	0	0
(3, 12, 5, 0)	0	0	0	0
(3, 12, 5, 1)	0	0	0	0
(3, 12, 5, 2)	0	0	0	0
(3, 12, 5, 3)	0	0	0	0
(3, 12, 5, 4)	0	0	0	0
(3, 12, 5, 5)	0	0	0	0
(3, 12, 5, 6)	0	0	0	0
(3, 12, 5, 7)	0	0	0	0
(3, 12, 5, 8)	0	0	0	0
(3, 12, 5, 9)	0	0	0	0
(3, 12, 5, 10)	0	0	0	0
(3, 12, 5, 11)	0	0	0	0
(3, 12, 5, 12)	0	0	0	0
(3, 12, 5, 13)	0	0	0	0
(3, 13, 0, 0)	0	0	0	0
(3, 13, 0, 1)	0	0	0	0
(3, 13, 0, 2)	0	0	0	0
(3, 13, 0, 3)	0	0	0	0
(3, 13, 0, 4)	0	0	0	0
(3, 13, 0, 5)	0	0	0	0
(3, 13, 0, 6)	0	0	0	0
(3, 13, 0, 7)	0	0	0	0
(3, 13, 0, 8)	0	0	0	0
(3, 13, 0, 9)	0	0	0	0
(3, 13, 0, 10)	0	0	0	0
(3, 13, 0, 11)	0	0	0	0
(3, 13, 0, 12)	0	0	0	0
(3, 13, 0, 13)	0	0	0	0
(3, 13, 1, 0)	0	0	0	0
(3, 13, 1, 1)	-630.344316819	-465.4840853397269	-465.7566413164959	-465.0790120717452
(3, 13, 1, 2)	-668.9072420173001	-479.85264385524727	-511.03736208696733	-481.21622615353436
(3, 13, 1, 3)	-835.0654306426862	-517.1765879869412	-518.4739299332093	-516.7470235699359
(3, 13, 1, 4)	-701.9717601999299	-428.2882796793065	-427.75405548297636	-429.23364960071933
(3, 13, 1, 5)	-831.8066387182271	-408.9175419040182	-410.1801676317531	-407.6052500047923
(3, 13, 1, 6)	0	0	0	0
(3, 13, 1, 7)	0	0	0	0
(3, 13, 1, 8)	-349.05850000000004	-127.93830163567668	-145.2047152174316	-124.90755742000034
(3, 13, 1, 9)	-528.4852403000001	-72.87156582774665	-58.51501717024325	-57.647737210001104
(3, 13, 1, 10)	-101.10000000000001	-21.124582235898746	-21.79636526229469	-21.141072574564767
(3, 13, 1, 11)	-100.9	-18.58814016713185	-18.11438382671377	-24.0805507310192
(3, 13, 1, 12)	-191.32999999999998	-6.377644744044778	-6.29238665890589	-7.100205225480675
(3, 13, 1, 13)	0	0	0	0
(3, 13, 2, 0)	0	0	0	0
(3, 13, 2, 1)	-836.694826604916	-537.4838422228501	-537.4967169377882	-538.3460062791763
(3, 13, 2, 2)	-871.1529988205758	-476.8514320908074	-480.2804421632321	-477.76110889675795
(3, 13, 2, 3)	0	0	0	0
(3, 13, 2, 4)	-700.5993813921101	-402.2557812160999	-421.2027242856108	-400.6829875088599
(3, 13, 2, 5)	-785.8854848839474	-339.3453232116045	-338.25175409694816	-339.60305019512214
(3, 13, 2, 6)	0	0	0	0
(3, 13, 2, 7)	0	0	0	0
(3, 13, 2, 8)	-528.4852403000001	-130.52770842002494	-126.82195684407182	-143.7260301467505
(3, 13, 2, 9)	-347.6829000000001	-137.6576090757784	-167.7089470997734	-166.70441687421385
(3, 13, 2, 10)	-191.71	-62.17948280809517	-51.55439434606529	-52.58621602695668
(3, 13, 2, 11)	-412.37657	-103.43526787745387	-94.00579077622821	-111.44273937758707
(3, 13, 2, 12)	0	0	0	0
(3, 13, 2, 13)	0	0	0	0
(3, 13, 3, 0)	0	0	0	0
(3, 13, 3, 1)	-667.6045988975	-484.8682849055093	-484.677953113604	-486.3353722780206
(3, 13, 3, 2)	-626.6688397529999	-502.6311792067508	-501.0806515628541	-460.17701834794894
(3, 13, 3, 3)	0	0	0	0
(3, 13, 3, 4)	-731.2043023258609	-379.455824447194	-417.96772665583023	-380.83762569627714
(3, 13, 3, 5)	-697.8546237764701	-263.7575949902752	-264.6890837481133	-295.065404854727
(3, 13, 3, 6)	0	0	0	0
(3, 13, 3, 7)	-348.37070000000006	-93.32916096574465	-92.92360053752977	-100.43016585717378
(3, 13, 3, 8)	-619.3178856210001	-109.11273929779283	-109.68505767159043	-110.25104853044573
(3, 13, 3, 9)	-413.19559000000004	-70.4568006220664	-72.04016070745048	-70.43049017758668
(3, 13, 3, 10)	-471.83891300000005	-79.86697073433605	-77.653888137651	-92.77424894724038
(3, 13, 3, 11)	0	0	0	0
(3, 13, 3, 12)	0	0	0	0
(3, 13, 3, 13)	0	0	0	0
(3, 13, 4, 0)	0	0	0	0
(3, 13, 4, 1)	-790.5128773366497	-524.4649193929183	-510.7551516674326	-511.73102253571534
(3, 13, 4, 2)	-869.4531880911697	-541.0849523937637	-536.3007912491529	-507.7959207206311
(3, 13, 4, 3)	0	0	0	0
(3, 13, 4, 4)	-699.22700258429	-413.86768718427834	-414.52276180920353	-431.9101295493216
(3, 13, 4, 5)	-530.5720527000001	-192.47549286448017	-240.27484680729057	-192.73913159396471
(3, 13, 4, 6)	-529.5286465	-238.09805630019753	-209.73814594233585	-209.03693460249013
(3, 13, 4, 7)	-348.37070000000006	-124.24074133560502	-133.6176378365849	-115.04884983716609
(3, 13, 4, 8)	-414.01461000000006	-140.7117273913525	-140.53134365885617	-140.50075512015482
(3, 13, 4, 9)	-657.1834539391	-147.45278213324247	-120.71011152852748	-140.931254279015
(3, 13, 4, 10)	-820.4008669826196	-190.19563681698457	-186.26671711984335	-197.98369959652769
(3, 13, 4, 11)	0	0	0	0
(3, 13, 4, 12)	0	0	0	0
(3, 13, 4, 13)	0	0	0	0
(3, 13, 5, 0)	0	0	0	0
(3, 13, 5, 1)	0	0	0	0
(3, 13, 5, 2)	0	0	0	0
(3, 13, 5, 3)	0	0	0	0
(3, 13, 5, 4)	0	0	0	0
(3, 13, 5, 5)	0	0	0	0
(3, 13, 5, 6)	0	0	0	0
(3, 13, 5, 7)	0	0	0	0
(3, 13, 5, 8)	0	0	0	0
(3, 13, 5, 9)	0	0	0	0
(3, 13, 5, 10)	0	0	0	0
(3, 13, 5, 11)	0	0	0	0
(3, 13, 5, 12)	0	0	0	0
(3, 13, 5, 13)	0	0	0	0
(4, 0, 0, 0)	0	0	0	0
(4, 0, 0, 1)	0	0	0	0
(4, 0, 0, 2)	0	0	0	0
(4, 0, 0, 3)	0	0	0	0
(4, 0, 0, 4)	0	0	0	0
(4, 0, 0, 5)	0	0	0	0
(4, 0, 0, 6)	0	0	0	0
(4, 0, 0, 7)	0	0	0	0
(4, 0, 0, 8)	0	0	0	0
(4, 0, 0, 9)	0	0	0	0
(4, 0, 0, 10)	0	0	0	0
(4, 0, 0, 11)	0	0	0	0
(4, 0, 0, 12)	0	0	0	0
(4, 0, 0, 13)	0	0	0	0
(4, 0, 1, 0)	0	0	0	0
(4, 0, 1, 1)	-634.2129251787322	-679.8631926335971	-291.4990629377281	-672.2221709663083
(4, 0, 1, 2)	-660.9197213776418	-662.0698515168692	-660.6445933756867	-661.0869127465261
(4, 0, 1, 3)	-658.8482283043671	-659.2362395625921	-659.724485228993	-659.6182961543332
(4, 0, 1, 4)	-624.7442648356655	-624.6874624006973	-624.9078563432862	-625.23558344419
(4, 0, 1, 5)	-576.6553084979754	-577.7440795811493	-577.6026341774773	-578.1908721412768
(4, 0, 1, 6)	0	0	0	0
(4, 0, 1, 7)	0	0	0	0
(4, 0, 1, 8)	-27.818726001998005	-28.983731090366593	-28.945514828248484	-27.81511053686169
(4, 0, 1, 9)	-25.998080607080052	-26.80760054170158	-27.67095700108318	-25.93535895410117
(4, 0, 1, 10)	0	0	0	0
(4, 0, 1, 11)	0	0	0	0
(4, 0, 1, 12)	0	0	0	0
(4, 0, 1, 13)	0	0	0	0
(4, 0, 2, 0)	0	0	0	0
(4, 0, 2, 1)	-627.799398077709	-343.180912463722	-556.7934213770784	-696.3206712870167
